Sentence,Labels
"The white female, brown kinky hair, a orange jumper, green jeans and yellow boots, is wear a white scarf.","{'race': 'white', 'gender': 'female', 'hair_style': 'kinky', 'hair_color': 'brown', 'hair_len': 'NA', 'top': 'jumper', 'top_color': 'orange', 'bottom': 'jeans', 'bottom_color': 'green', 'footwear': 'boots', 'footwear_color': 'yellow', 'accessory': 'scarf', 'accessory_color': 'white'}"
"This white female, short hair, a blue coat and jeans, is wearing a blue hat.","{'race': 'white', 'gender': 'female', 'hair_style': 'NA', 'hair_color': 'NA', 'hair_len': 'short', 'top': 'coat', 'top_color': 'blue', 'bottom': 'jeans', 'bottom_color': 'NA', 'footwear': 'NA', 'footwear_color': 'NA', 'accessory': 'hat', 'accessory_color': 'blue'}"
"This woman described as asian, in a red tanktop, violet trousers and blue shoes, that has long blond straight hair. She has belt.","{'race': 'asian', 'gender': 'female', 'hair_style': 'straight', 'hair_color': 'blond', 'hair_len': 'long', 'top': 'tanktop', 'top_color': 'red', 'bottom': 'trousers', 'bottom_color': 'violet', 'footwear': 'shoes', 'footwear_color': 'blue', 'accessory': 'belt', 'accessory_color': 'NA'}"
"This asian female with short blond curly hair, weared jumper, white pants and green boots, who carries a black handbag.","{'race': 'asian', 'gender': 'female', 'hair_style': 'curly', 'hair_color': 'blond', 'hair_len': 'short', 'top': 'jumper', 'top_color': 'NA', 'bottom': 'pants', 'bottom_color': 'white', 'footwear': 'boots', 'footwear_color': 'green', 'accessory': 'handbag', 'accessory_color': 'black'}"
"The white male with a blouse with the color blue, white shorts and black sneakers, has short blond kinky hair. The person also has a orange ring.","{'race': 'white', 'gender': 'male', 'hair_style': 'kinky', 'hair_color': 'blond', 'hair_len': 'short', 'top': 'blouse', 'top_color': 'blue', 'bottom': 'shorts', 'bottom_color': 'white', 'footwear': 'sneakers', 'footwear_color': 'black', 'accessory': 'ring', 'accessory_color': 'orange'}"
"A caucasian man with blond wavy hair, wears red tanktop, red trousers and violet shoes, who is wearing violet earrings.","{'race': 'caucasian', 'gender': 'male', 'hair_style': 'wavy', 'hair_color': 'blond', 'hair_len': 'NA', 'top': 'tanktop', 'top_color': 'red', 'bottom': 'trousers', 'bottom_color': 'red', 'footwear': 'shoes', 'footwear_color': 'violet', 'accessory': 'earrings', 'accessory_color': 'violet'}"
"This female, in a blue jacket, blue trousers and red sandals, that has long black wavy hair. She is wearing a black hat.","{'race': 'NA', 'gender': 'female', 'hair_style': 'wavy', 'hair_color': 'black', 'hair_len': 'long', 'top': 'jacket', 'top_color': 'blue', 'bottom': 'trousers', 'bottom_color': 'blue', 'footwear': 'sandals', 'footwear_color': 'red', 'accessory': 'hat', 'accessory_color': 'black'}"
"This asian man, short white straight hair, a green dress, trousers and red shoes, carries a white handbag.","{'race': 'asian', 'gender': 'male', 'hair_style': 'straight', 'hair_color': 'white', 'hair_len': 'short', 'top': 'dress', 'top_color': 'green', 'bottom': 'trousers', 'bottom_color': 'NA', 'footwear': 'shoes', 'footwear_color': 'red', 'accessory': 'handbag', 'accessory_color': 'white'}"
"This asian man, middle gray wavy hair, a blouse, white jeans and green sandals, is wearing a pair of red glasses.","{'race': 'asian', 'gender': 'male', 'hair_style': 'wavy', 'hair_color': 'gray', 'hair_len': 'middle', 'top': 'blouse', 'top_color': 'NA', 'bottom': 'jeans', 'bottom_color': 'white', 'footwear': 'sandals', 'footwear_color': 'green', 'accessory': 'glasses', 'accessory_color': 'red'}"
"That white man, long blond straight hair, a white blouse and black shoes, has belt with the color green.","{'race': 'white', 'gender': 'male', 'hair_style': 'straight', 'hair_color': 'blond', 'hair_len': 'long', 'top': 'blouse', 'top_color': 'white', 'bottom': 'NA', 'bottom_color': 'NA', 'footwear': 'shoes', 'footwear_color': 'black', 'accessory': 'belt', 'accessory_color': 'green'}"
"The white female weared a yellow shirt, orange jeans and yellow sneakers, has long white wavy hair. The person also is wearing a necklace.","{'race': 'white', 'gender': 'female', 'hair_style': 'wavy', 'hair_color': 'white', 'hair_len': 'long', 'top': 'shirt', 'top_color': 'yellow', 'bottom': 'jeans', 'bottom_color': 'orange', 'footwear': 'sneakers', 'footwear_color': 'yellow', 'accessory': 'necklace', 'accessory_color': 'NA'}"
"A caucasian male with middle white kinky hair, had orange jacket and white pants, who is wearing earrings.","{'race': 'caucasian', 'gender': 'male', 'hair_style': 'kinky', 'hair_color': 'white', 'hair_len': 'middle', 'top': 'jacket', 'top_color': 'orange', 'bottom': 'pants', 'bottom_color': 'white', 'footwear': 'NA', 'footwear_color': 'NA', 'accessory': 'earrings', 'accessory_color': 'NA'}"
"A black man with short wavy hair, has tanktop, who is wearing a orange bracelet.","{'race': 'black', 'gender': 'male', 'hair_style': 'wavy', 'hair_color': 'NA', 'hair_len': 'short', 'top': 'tanktop', 'top_color': 'NA', 'bottom': 'NA', 'bottom_color': 'NA', 'footwear': 'NA', 'footwear_color': 'NA', 'accessory': 'bracelet', 'accessory_color': 'orange'}"
"A asian man with black wavy hair, is wearing a black blouse, trousers and orange slippers, who carries a handbag.","{'race': 'asian', 'gender': 'male', 'hair_style': 'wavy', 'hair_color': 'black', 'hair_len': 'NA', 'top': 'blouse', 'top_color': 'black', 'bottom': 'trousers', 'bottom_color': 'NA', 'footwear': 'slippers', 'footwear_color': 'orange', 'accessory': 'handbag', 'accessory_color': 'NA'}"
"The man, has a black suit, red trousers and orange shoes, that has long gray straight hair. He is wearing a bracelet with the color white.","{'race': 'NA', 'gender': 'male', 'hair_style': 'straight', 'hair_color': 'gray', 'hair_len': 'long', 'top': 'suit', 'top_color': 'black', 'bottom': 'trousers', 'bottom_color': 'red', 'footwear': 'shoes', 'footwear_color': 'orange', 'accessory': 'bracelet', 'accessory_color': 'white'}"
"This white person, middle gray kinky hair, a tanktop, white shorts and boots, is wearing a violet necklace.","{'race': 'white', 'gender': 'NA', 'hair_style': 'kinky', 'hair_color': 'gray', 'hair_len': 'middle', 'top': 'tanktop', 'top_color': 'NA', 'bottom': 'shorts', 'bottom_color': 'white', 'footwear': 'boots', 'footwear_color': 'NA', 'accessory': 'necklace', 'accessory_color': 'violet'}"
"This black man with short curly hair, weared orange tanktop, black skirt and sandals, who is wearing a bracelet with the color orange.","{'race': 'black', 'gender': 'male', 'hair_style': 'curly', 'hair_color': 'NA', 'hair_len': 'short', 'top': 'tanktop', 'top_color': 'orange', 'bottom': 'skirt', 'bottom_color': 'black', 'footwear': 'sandals', 'footwear_color': 'NA', 'accessory': 'bracelet', 'accessory_color': 'orange'}"
"The white man had green T-shirt, shorts with the color white and black slippers, has short white hair. The person also has a violet ring.","{'race': 'white', 'gender': 'male', 'hair_style': 'NA', 'hair_color': 'white', 'hair_len': 'short', 'top': 'T-shirt', 'top_color': 'green', 'bottom': 'shorts', 'bottom_color': 'white', 'footwear': 'slippers', 'footwear_color': 'black', 'accessory': 'ring', 'accessory_color': 'violet'}"
"That person, middle wavy hair, orange coat, red pants and blue shoes, carries a handbag.","{'race': 'NA', 'gender': 'NA', 'hair_style': 'wavy', 'hair_color': 'NA', 'hair_len': 'middle', 'top': 'coat', 'top_color': 'orange', 'bottom': 'pants', 'bottom_color': 'red', 'footwear': 'shoes', 'footwear_color': 'blue', 'accessory': 'handbag', 'accessory_color': 'NA'}"
"The black female with blond straight hair, in a orange jacket, pants with the color black and red sneakers, who carries a white handbag.","{'race': 'black', 'gender': 'female', 'hair_style': 'straight', 'hair_color': 'blond', 'hair_len': 'NA', 'top': 'jacket', 'top_color': 'orange', 'bottom': 'pants', 'bottom_color': 'black', 'footwear': 'sneakers', 'footwear_color': 'red', 'accessory': 'handbag', 'accessory_color': 'white'}"
"A black female, short kinky hair, a violet blouse, skirt and green sneakers, is wearing a pair of black gloves.","{'race': 'black', 'gender': 'female', 'hair_style': 'kinky', 'hair_color': 'NA', 'hair_len': 'short', 'top': 'blouse', 'top_color': 'violet', 'bottom': 'skirt', 'bottom_color': 'NA', 'footwear': 'sneakers', 'footwear_color': 'green', 'accessory': 'gloves', 'accessory_color': 'black'}"
"This male described as asian, has T-shirt with the color white, yellow skirt and orange sandals, that has middle kinky hair.","{'race': 'asian', 'gender': 'male', 'hair_style': 'kinky', 'hair_color': 'NA', 'hair_len': 'middle', 'top': 'T-shirt', 'top_color': 'white', 'bottom': 'skirt', 'bottom_color': 'yellow', 'footwear': 'sandals', 'footwear_color': 'orange', 'accessory': 'NA', 'accessory_color': 'NA'}"
"That female described as white, in green blouse, red pants and yellow boots, that has long black straight hair. She is wearing a pair of blue glasses.","{'race': 'white', 'gender': 'female', 'hair_style': 'straight', 'hair_color': 'black', 'hair_len': 'long', 'top': 'blouse', 'top_color': 'green', 'bottom': 'pants', 'bottom_color': 'red', 'footwear': 'boots', 'footwear_color': 'yellow', 'accessory': 'glasses', 'accessory_color': 'blue'}"
"A white person has violet coat, yellow trousers and yellow slippers, has short white kinky hair. The person also is wearing a pair of glasses.","{'race': 'white', 'gender': 'NA', 'hair_style': 'kinky', 'hair_color': 'white', 'hair_len': 'short', 'top': 'coat', 'top_color': 'violet', 'bottom': 'trousers', 'bottom_color': 'yellow', 'footwear': 'slippers', 'footwear_color': 'yellow', 'accessory': 'glasses', 'accessory_color': 'NA'}"
"The asian man had suit with the color violet and yellow boots, has wavy hair. The person also is wearing a violet hat.","{'race': 'asian', 'gender': 'male', 'hair_style': 'wavy', 'hair_color': 'NA', 'hair_len': 'NA', 'top': 'suit', 'top_color': 'violet', 'bottom': 'NA', 'bottom_color': 'NA', 'footwear': 'boots', 'footwear_color': 'yellow', 'accessory': 'hat', 'accessory_color': 'violet'}"
"That black person, brown wavy hair, white coat, black shorts and slippers with the color red, is wearing a red hat.","{'race': 'black', 'gender': 'NA', 'hair_style': 'wavy', 'hair_color': 'brown', 'hair_len': 'NA', 'top': 'coat', 'top_color': 'white', 'bottom': 'shorts', 'bottom_color': 'black', 'footwear': 'slippers', 'footwear_color': 'red', 'accessory': 'hat', 'accessory_color': 'red'}"
"A white person, short black wavy hair, tanktop, violet skirt and sandals with the color orange, is wearing earrings.","{'race': 'white', 'gender': 'NA', 'hair_style': 'wavy', 'hair_color': 'black', 'hair_len': 'short', 'top': 'tanktop', 'top_color': 'NA', 'bottom': 'skirt', 'bottom_color': 'violet', 'footwear': 'sandals', 'footwear_color': 'orange', 'accessory': 'earrings', 'accessory_color': 'NA'}"
"A black person has long gray hair. The person has black suit, shorts with the color orange and violet sneakers. The person is wearing a pair of glasses.","{'race': 'black', 'gender': 'NA', 'hair_style': 'NA', 'hair_color': 'gray', 'hair_len': 'long', 'top': 'suit', 'top_color': 'black', 'bottom': 'shorts', 'bottom_color': 'orange', 'footwear': 'sneakers', 'footwear_color': 'violet', 'accessory': 'glasses', 'accessory_color': 'NA'}"
"The person with shorts and white shoes, has long straight hair. The person also has orange belt.","{'race': 'NA', 'gender': 'NA', 'hair_style': 'straight', 'hair_color': 'NA', 'hair_len': 'long', 'top': 'NA', 'top_color': 'NA', 'bottom': 'shorts', 'bottom_color': 'NA', 'footwear': 'shoes', 'footwear_color': 'white', 'accessory': 'belt', 'accessory_color': 'orange'}"
"That woman described as white, in yellow blouse, black trousers and blue slippers, that has long blond wavy hair. She is wearing a pair of green sunglasses.","{'race': 'white', 'gender': 'female', 'hair_style': 'wavy', 'hair_color': 'blond', 'hair_len': 'long', 'top': 'blouse', 'top_color': 'yellow', 'bottom': 'trousers', 'bottom_color': 'black', 'footwear': 'slippers', 'footwear_color': 'blue', 'accessory': 'sunglasses', 'accessory_color': 'green'}"
"That asian male, short white curly hair, blue pants and red boots, is wearing a pair of gloves.","{'race': 'asian', 'gender': 'male', 'hair_style': 'curly', 'hair_color': 'white', 'hair_len': 'short', 'top': 'NA', 'top_color': 'NA', 'bottom': 'pants', 'bottom_color': 'blue', 'footwear': 'boots', 'footwear_color': 'red', 'accessory': 'gloves', 'accessory_color': 'NA'}"
"A caucasian man, long white straight hair, violet shirt, blue trousers and red sandals, is wearing a pair of glasses with the color white.","{'race': 'caucasian', 'gender': 'male', 'hair_style': 'straight', 'hair_color': 'white', 'hair_len': 'long', 'top': 'shirt', 'top_color': 'violet', 'bottom': 'trousers', 'bottom_color': 'blue', 'footwear': 'sandals', 'footwear_color': 'red', 'accessory': 'glasses', 'accessory_color': 'white'}"
"The white male has long brown curly hair. He weared white T-shirt, skirt with the color white and slippers with the color red. He is wearing a orange hat.","{'race': 'white', 'gender': 'male', 'hair_style': 'curly', 'hair_color': 'brown', 'hair_len': 'long', 'top': 'T-shirt', 'top_color': 'white', 'bottom': 'skirt', 'bottom_color': 'white', 'footwear': 'slippers', 'footwear_color': 'red', 'accessory': 'hat', 'accessory_color': 'orange'}"
A white man has short straight hair. He weared red trousers and black sandals. He is wearing a pair of gloves with the color violet.,"{'race': 'white', 'gender': 'male', 'hair_style': 'straight', 'hair_color': 'NA', 'hair_len': 'short', 'top': 'NA', 'top_color': 'NA', 'bottom': 'trousers', 'bottom_color': 'red', 'footwear': 'sandals', 'footwear_color': 'black', 'accessory': 'gloves', 'accessory_color': 'violet'}"
"A woman has blond hair. She with a yellow dress, blue shorts and blue sandals. She carries a handbag with the color white.","{'race': 'NA', 'gender': 'female', 'hair_style': 'NA', 'hair_color': 'blond', 'hair_len': 'NA', 'top': 'dress', 'top_color': 'yellow', 'bottom': 'shorts', 'bottom_color': 'blue', 'footwear': 'sandals', 'footwear_color': 'blue', 'accessory': 'handbag', 'accessory_color': 'white'}"
"This male, weared a green jumper and jeans, that has middle gray hair. He is wearing a pair of black sunglasses.","{'race': 'NA', 'gender': 'male', 'hair_style': 'NA', 'hair_color': 'gray', 'hair_len': 'middle', 'top': 'jumper', 'top_color': 'green', 'bottom': 'jeans', 'bottom_color': 'NA', 'footwear': 'NA', 'footwear_color': 'NA', 'accessory': 'sunglasses', 'accessory_color': 'black'}"
A male has brown curly hair. He had yellow dress and violet trousers. He is wearing a bracelet with the color black.,"{'race': 'NA', 'gender': 'male', 'hair_style': 'curly', 'hair_color': 'brown', 'hair_len': 'NA', 'top': 'dress', 'top_color': 'yellow', 'bottom': 'trousers', 'bottom_color': 'violet', 'footwear': 'NA', 'footwear_color': 'NA', 'accessory': 'bracelet', 'accessory_color': 'black'}"
"A caucasian female with violet coat, white skirt and blue shoes, has middle white wavy hair. The person also is wearing white earrings.","{'race': 'caucasian', 'gender': 'female', 'hair_style': 'wavy', 'hair_color': 'white', 'hair_len': 'middle', 'top': 'coat', 'top_color': 'violet', 'bottom': 'skirt', 'bottom_color': 'white', 'footwear': 'shoes', 'footwear_color': 'blue', 'accessory': 'earrings', 'accessory_color': 'white'}"
